%xcoord,ycoord
669867.687460591,5438446.00000021
669911.532468301,5438439.4114901
669937.56245952,5438435.50000913
670011.0750938,5438432.43011745
670021.374997426,5438431.99999292
670080.749957499,5438414.50002521
670107.900080744,5438409.05888532
670202.999953394,5438389.99996542
670205.908272753,5438389.99996694
670300.750022252,5438390.00001929
670305.781355434,5438389.48563355
670398.562457861,5438380.00001799
670405.166166931,5438379.35947149
670504.599054748,5438369.714678
670506.812478327,5438369.49998022
670580.187494562,5438351.9999693
670602.277339862,5438349.39572325
670639.562516743,5438345.00004753
670701.832253994,5438348.28659322
670705.874992363,5438348.49996581
670744.312481638,5438362.50001394
670789.74995038,5438376.50001855
670797.083822791,5438377.47536368
670838.625019277,5438383.00000578
670863.062466561,5438373.00004657
670883.584850913,5438348.98584491
670884.000043879,5438348.50000806
670894.499990948,5438323.99999676
670915.437519604,5438289.0000185
670934.126561179,5438263.24511286
670943.375036803,5438250.50001133
670971.312488135,5438225.99995268
670992.312451874,5438201.50003567
671004.724755501,5438193.57555794
671030.687459882,5438176.99999366
671072.62502043,5438152.50002392
671092.162696311,5438146.20129142
671114.49998629,5438138.99999227
671173.874962172,5438142.49997074
671190.827925356,5438142.49997505
671229.750041138,5438142.49998556
671268.187465591,5438142.50003956
671288.802261882,5438151.61743123
671306.625023723,5438159.49998068
671324.062543325,5438205.00001744
671338.062526091,5438215.49995612
671342.891215841,5438228.83843497
671351.999993447,5438253.99998721
671345.062522605,5438299.49999933
671345.062513637,5438326.61525493
671345.062494078,5438355.5000366
671345.062461554,5438417.99999162
671344.692561343,5438426.50787325
671341.562498484,5438498.49999051
671341.562519762,5438526.34050828
671341.562531531,5438554.50000528
671341.562454885,5438606.99996619
671336.856264071,5438625.65673004
671327.562482464,5438662.50003867
671299.927968192,5438717.89262553
671299.624946764,5438718.50002273
671278.687529409,5438788.49994924
671274.71005115,5438814.35343298
671271.687488423,5438833.99995921
671264.687535985,5438861.49999774
671254.093387228,5438912.04763186
671250.749965464,5438927.99999585
671250.750016289,5439005.0000191
671250.310891037,5439011.58691211
671247.250008086,5439057.5000314
671247.25001445,5439102.49999449
671247.250019922,5439111.38549247
671247.250029439,5439134.00004632
671250.75003167,5439186.49995481
671253.20471739,5439211.04701988
671254.250005833,5439221.5000158
671264.687474089,5439256.50001225
671289.125038902,5439274.00000067
671311.256788894,5439279.54119494
671331.062494995,5439284.50001207
671355.499945267,5439281.00000805
671400.937476671,5439281.0000245
671408.955331609,5439285.82797459
671435.812495314,5439302.00001658
671456.812491215,5439326.0000106
671484.750014426,5439339.99997485
671490.106275869,5439340.76711974
671509.187484357,5439343.50000621
671540.624950741,5439364.49998073
671576.219497046,5439388.30051187
671582.499993371,5439392.50000937
671627.937495835,5439420.50002718
671661.341412495,5439440.57826584
671662.874950238,5439441.50003639
671715.249966272,5439462.50003056
671753.186764331,5439479.7720133
671753.687481487,5439479.99998142
671788.562529473,5439494.00001625
671833.999966749,5439504.50000741
671848.89021003,5439507.21613894
671872.374963241,5439511.49999764
671917.812520681,5439518.50002912
671942.25002715,5439525.50002267
671945.092539536,5439529.16121703
671977.187533303,5439570.50002728
671994.625002397,5439612.49999167
671995.558383487,5439614.37009203
672029.562506169,5439682.50002639
672037.075137781,5439705.03791706
672040.06250028,5439714.00000881
672054.000036892,5439759.50002109
672074.937460145,5439790.50000209
672077.965870885,5439795.04261223
672095.937463664,5439821.99997772
672127.375006768,5439846.49998058
672153.713607768,5439854.90091092
672204.187509365,5439871.00001902
672245.567756886,5439893.12215902
672256.562531563,5439899.00003722
672333.437488411,5439909.4999943
672343.113810146,5439911.318363
672389.312542171,5439920.00000545
672438.187531084,5439930.49994923
672440.916499736,5439931.49392144
672476.624947998,5439944.50001301
672501.062480987,5439968.99999716
672514.558757741,5439992.72434646
672515.000011082,5439993.50000128
672539.500022976,5440059.50001758
672544.162437409,5440087.72653135
672546.437507292,5440101.49995215
672546.437455306,5440146.999973
672540.341621988,5440186.97988614
672539.499961432,5440192.49996043
672532.499980578,5440231.00004844
672525.50001656,5440255.00002755
672517.557300795,5440284.12325415
672515.000000823,5440293.49999125
672508.062448579,5440335.50004491
672501.062481543,5440377.49999517
672501.062483878,5440382.53431959
672501.062488182,5440440.49995789
672501.062458521,5440482.43628818
672501.062455501,5440485.50003055
672501.062444111,5440537.999993
672501.062476506,5440582.33825114
672501.062480986,5440594.0000454
672511.499984529,5440622.00000901
672525.500038507,5440653.49998785
672519.706558049,5440676.67385801
672515.000012884,5440695.49997613
672487.062461528,5440716.00001556
672466.125027552,5440733.49999781
672457.259554218,5440749.80189528
672445.187513778,5440772.00003961
672424.187527564,5440796.49999922
672400.137701114,5440831.37703268
672392.812538831,5440841.99996925
672375.312510208,5440870.00002264
672354.375011693,5440883.99995568
672335.118481796,5440905.40511879
672294.999992988,5440949.99997179
672271.556402232,5440982.30700864
672267.062464547,5440988.49999084
672232.124950554,5441002.50001492
672186.749973559,5440992.00002144
672180.066267243,5440996.46469014
672155.312493762,5441013.00003201
672137.812526333,5441044.50004058
672118.927457592,5441072.89096336
672109.874974264,5441086.50003295
672078.43752476,5441121.49999043
672052.666742984,5441147.36310092
672043.562489216,5441156.49996863
672008.625022779,5441180.50000897
671984.187469076,5441204.99997505
671977.544070069,5441212.49052662
671956.249953795,5441236.50001573
671914.312510578,5441278.50003328
671906.923671418,5441282.61310019
671882.875031368,5441295.99999903
671840.9999953,5441331.00001372
671829.17314046,5441344.30520968
671812.999998844,5441362.49996563
671767.625035304,5441421.49999172
671767.122906813,5441422.50875376
671753.687527816,5441449.50004138
671743.187523173,5441481.00001017
671739.687491096,5441509.00003173
671738.995816931,5441517.30015403
671736.187499887,5441550.99998427
671715.249977028,5441582.50003021
671687.162910471,5441585.62700249
671683.812481447,5441586.00001038
671638.374996351,5441610.49996635
671606.999971845,5441638.49999994
671604.706596488,5441640.20145284
671551.06244811,5441679.99997323
671522.021096856,5441695.89235326
671512.6874767,5441701.00001493
671426.651938106,5441724.77788428
671411.375043115,5441728.99999778
671372.999963085,5441753.50003645
671338.925232358,5441771.46787064
671306.62496164,5441788.50001198
671249.154082139,5441815.23406393
671208.812456686,5441833.99999207
671154.559578199,5441845.25243865
671107.56251713,5441854.9999703
671059.379814487,5441874.29601497
671055.125028272,5441875.99995669
670988.812492273,5441914.00004613
670973.449354473,5441924.98773271
670939.874998093,5441949.00003747
670887.4670414,5441975.26793103
670863.062455034,5441987.49998073
670797.637013095,5442018.97168075
670775.749958039,5442029.50003786
670720.743683043,5442081.37967307
670716.375031403,5442085.50000123
670664.000040814,5442120.00000276
670637.793644397,5442136.89004634
670615.124954278,5442151.50002955
670580.187510222,5442179.50004754
670560.289796643,5442199.4231513
670531.249948441,5442228.50003853
670499.875003315,5442256.4999704
670488.039778629,5442268.35638609
670464.937509729,5442291.50001009
670426.500019202,5442326.50003085
670415.697893284,5442337.21287707
670381.124968959,5442371.50003756
670341.157323775,5442403.5122769
670328.687526498,5442413.50000404
670283.312485798,5442462.49998466
670271.202434398,5442474.6297618
670244.875032934,5442501.00003526
670209.937463461,5442539.49995388
670203.524828381,5442547.99911035
670168.062535333,5442594.99997131
670140.84396068,5442625.68944443
670140.125043767,5442626.50003695
670057.515734874,5442680.72352401
670038.812476159,5442693.00004677
669993.437479714,5442727.9999791
669974.373571926,5442734.74257836
669934.062515639,5442748.99994906
669881.68745221,5442766.50003627
669879.794447033,5442766.81600632
669839.749957515,5442773.50001177
669788.286956062,5442802.96279277
669773.374950533,5442811.49997327
669710.562506842,5442860.50004677
669708.155846424,5442862.37560986
669679.124948179,5442885.00001707
669654.687515851,5442913.00004275
669637.61357044,5442932.51305342
669630.18749109,5442940.99996805
669616.250040145,5442968.99999731
669588.312471699,5442990.00005193
669566.030076202,5442992.23222526
669553.374950429,5442993.49997184
669514.937493692,5442996.99997318
669483.499950899,5443003.99995996
669469.198433273,5443011.97692048
669452.124967849,5443021.49998869
669420.687520185,5443035.49996073
669396.187504035,5443025.0000104
669378.47412993,5443017.38912056
669371.749970929,5443014.49995766
669322.875043741,5442990.00001577
669287.689221601,5442975.89545099
669235.56244375,5442954.99996082
669193.674374833,5442942.41106597
669165.687509362,5442933.99999513
669127.312452398,5442923.49996593
669098.806196021,5442911.60464314
669085.375004487,5442905.99996806
669057.437494364,5442902.49996678
669018.999957782,5442916.50002911
669003.559789998,5442921.66209234
668977.124980365,5442930.49995776
668931.68752639,5442941.00004415
668907.22953301,5442947.81420193
668868.874998144,5442958.50002381
668826.937503431,5442975.99995153
668813.48678969,5442981.77928556
668778.062460132,5442996.99996246
668725.624996649,5442997.00001262
668716.721085994,5442997.00000549
668680.249985709,5442996.99997678
668616.824003476,5442996.99999083
668613.87499611,5442996.99999154
668557.99996318,5443014.50001506
668519.991294389,5443019.94372504
668484.687509341,5443025.00003226
668425.312469711,5443035.49999087
668421.447447933,5443036.24672445
668355.437467769,5443049.00004242
668322.934125767,5443052.25619272
668320.499989363,5443052.50004189
668233.187484586,5443083.99998803
668228.594019813,5443083.42452183
668177.312482906,5443077.00000822
668138.937523965,5443059.49999536
668132.970704474,5443058.5807598
668093.499979824,5443052.4999859
668055.062504155,5443062.99996328
668035.98623489,5443069.37771717
667992.249957604,5443084.00002642
667939.627398153,5443095.09929589
667925.874998694,5443097.99998217
667880.437454986,5443101.5000398
667840.480809834,5443096.49426286
667768.687466469,5443087.49998631
667741.146024201,5443087.49999256
667667.437529312,5443087.50001138
667641.250153255,5443087.50000107
667569.625002596,5443087.49997487
667545.094719674,5443101.55315569
667520.750019121,5443115.50001287
667450.87503553,5443108.49999864
667449.349994887,5443107.97101042
667360.062458783,5443077.00001823
667354.881733414,5443075.51602438
667286.749947335,5443056.00001335
667259.144157035,5443047.03963731
667234.375034591,5443038.99999933
667178.500007566,5443025.00000666
667162.968716934,5443020.21455714
667133.062486967,5443010.99995249
667077.187524528,5442989.99999726
667068.964185138,5442986.56850769
667035.250005749,5442972.50003619
666996.875026023,5442944.50003644
666983.841504157,5442935.46442628
666951.437472856,5442913.00004043
666909.562450655,5442881.49996312
666903.172784183,5442876.57806951
666864.125008845,5442846.49998871
666836.187495115,5442818.50000067
666829.513967992,5442809.69042092
666804.749988556,5442777.00004184
666752.114381409,5442750.60358231
666741.937525753,5442745.49994943
666703.500040726,5442727.99998591
666659.275617435,5442714.37378155
666658.062511193,5442714.00000555
666602.187543115,5442714.00000007
666560.537931837,5442704.36206739
666556.812458995,5442703.49997427
666518.375021594,5442703.50001941
666461.622526998,5442713.53625227
666458.999968091,5442714.00003108
666427.562521583,5442738.50001949
666406.625025996,5442756.00000784
666384.379231075,5442776.25629373
666368.187480195,5442790.99996103
666340.250007508,5442821.99996522
666318.188983061,5442850.78211048
666305.375004412,5442867.49999175
666291.374984093,5442888.50003539
666280.875002228,5442923.50003075
666271.667858684,5442937.85072818
666249.437510188,5442972.49999774
666214.562470151,5443014.49999203
666211.75280545,5443017.53351653
666176.124948247,5443056.00000124
666148.570373362,5443094.64553916
666141.187524988,5443105.00004367
666088.812524712,5443161.00003907
666080.186089349,5443166.9886331
666043.437470746,5443192.5000365
665998.180919453,5443224.03178028
665963.062462635,5443248.49995972
665919.281204611,5443285.14260694
665896.75001044,5443304.000038
665851.640804243,5443358.19556642
665844.312462838,5443367.00004483
665816.375001759,5443419.49997001
665809.768321734,5443447.70425497
665802.437472289,5443479.00000817
665788.437522468,5443520.50000507
665784.522514845,5443544.13069206
665777.999998406,5443583.50000861
665763.99996522,5443629.00002237
665760.09691637,5443640.7511237
665746.562450257,5443681.49996356
665736.06251388,5443734.00003537
665735.494360762,5443737.36838112
665729.062529735,5443775.49999807
665736.06248043,5443803.49997182
665760.499954643,5443824.50002824
665760.555285816,5443824.62913363
665771.000014324,5443849.00004852
665767.499970732,5443877.00004356
665750.06250526,5443898.00000729
665733.117741124,5443903.65946608
665718.624986166,5443908.49996628
665690.687474272,5443919.00005167
